icd_ins,header,seq_num,timestamp_arrival,sec,nsec,timestamp_valid,sec,nsec,device_id,position,latitude,longitude,altitude,position_covariance,,,acceleration,,,angular_rate,,
0,,0,,1539369528,523960113,,2291,450351999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",18.0,173.0,-1809.0,102000.0,43000.0,22000.0
0,,0,,1539369528,625591039,,2291,550523999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",25.0,123.0,-1254.0,24000.0,219000.0,10000.0
0,,0,,1539369528,728487968,,2291,670452999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",65.0,304.0,-1003.0,-117000.0,235000.0,1000.0
0,,0,,1539369528,830586910,,2291,770352000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",0.0,299.0,-1337.0,413000.0,-78000.0,39000.0
0,,0,,1539369528,932585000,,2291,850516999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-11.0,317.0,-975.0,28000.0,156000.0,-36000.0
0,,0,,1539369529,35571098,,2291,970442999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",12.0,439.0,-1404.0,142000.0,26000.0,-37000.0
0,,0,,1539369529,137335062,,2292,50525000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-32.0,301.0,-1563.0,205000.0,116000.0,-27000.0
0,,0,,1539369529,240113973,,2292,170532999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-60.0,228.0,-1316.0,102000.0,128000.0,-75000.0
0,,0,,1539369529,341942071,,2292,250618000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-29.0,243.0,-1361.0,377000.0,95000.0,-58000.0
0,,0,,1539369529,444109916,,2292,350404999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-229.0,438.0,-1446.0,302000.0,34000.0,-92000.0
0,,0,,1539369529,547303915,,2292,450402999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-119.0,188.0,-845.0,184000.0,81000.0,-149000.0
0,,0,,1539369529,649858951,,2292,550748999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-196.0,250.0,-1032.0,-61000.0,75000.0,-190000.0
0,,0,,1539369529,701011896,,2292,650411000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-185.0,39.0,-936.0,-228000.0,85000.0,-217000.0
0,,0,,1539369529,804137945,,2292,750545999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-259.0,285.0,-778.0,-7000.0,-11000.0,-167000.0
0,,0,,1539369529,956756114,,2292,870186000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-231.0,175.0,-913.0,-254000.0,102000.0,-127000.0
0,,0,,1539369530,8407115,,2292,950467000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-163.0,-74.0,-894.0,24000.0,52000.0,-74000.0
0,,0,,1539369530,161820888,,2293,70709999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-258.0,71.0,-915.0,106000.0,73000.0,-7000.0
0,,0,,1539369530,213923931,,2293,150466999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-213.0,437.0,-905.0,199000.0,6000.0,0.0
0,,0,,1539369530,316251039,,2293,250739000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-166.0,8.0,-1026.0,197000.0,43000.0,-14000.0
0,,0,,1539369530,417730093,,2293,350834999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-82.0,74.0,-948.0,85000.0,12000.0,-40000.0
0,,0,,1539369530,520731925,,2293,450405999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-112.0,400.0,-1070.0,-70000.0,64000.0,-87000.0
0,,0,,1539369530,623130083,,2293,550310999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-159.0,404.0,-940.0,-58000.0,-60000.0,-68000.0
0,,0,,1539369530,724853038,,2293,670526999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-46.0,206.0,-887.0,-161000.0,86000.0,-91000.0
0,,0,,1539369530,827884912,,2293,750657000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-36.0,46.0,-825.0,-141000.0,-16000.0,-75000.0
0,,0,,1539369530,930016040,,2293,850484000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-64.0,231.0,-920.0,-332000.0,15000.0,-80000.0
0,,0,,1539369531,31615018,,2293,970531999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-28.0,181.0,-968.0,-210000.0,6000.0,-31000.0
0,,0,,1539369531,134746074,,2294,70557000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-30.0,-111.0,-1005.0,57000.0,-69000.0,40000.0
0,,0,,1539369531,236284971,,2294,150378999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",44.0,112.0,-782.0,28000.0,-107000.0,67000.0
0,,0,,1539369531,338227033,,2294,271224000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",4.0,51.0,-982.0,-5000.0,-118000.0,104000.0
0,,0,,1539369531,440937995,,2294,350900999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-3.0,346.0,-744.0,-85000.0,-163000.0,82000.0
0,,0,,1539369531,543247938,,2294,450604999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-7.0,3.0,-879.0,95000.0,-161000.0,120000.0
0,,0,,1539369531,645734071,,2294,570448999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",89.0,84.0,-715.0,232000.0,-96000.0,191000.0
0,,0,,1539369531,749658107,,2294,670322999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-24.0,519.0,-342.0,1240000.0,-121000.0,617000.0
0,,0,,1539369531,851577997,,2294,770270999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-40.0,576.0,-898.0,1715000.0,-271000.0,1000000.0
0,,0,,1539369531,953789949,,2294,890269999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",314.0,1023.0,-880.0,1519000.0,-443000.0,946000.0
0,,0,,1539369532,5716085,,2294,950511000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",193.0,1159.0,-1097.0,1503000.0,-610000.0,840000.0
0,,0,,1539369532,107594966,,2295,50377999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",227.0,1204.0,-1126.0,1359000.0,-616000.0,574000.0
0,,0,,1539369532,210068941,,2295,150580999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",356.0,984.0,-746.0,1139000.0,-440000.0,277000.0
0,,0,,1539369532,363065958,,2295,270364999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",187.0,768.0,-712.0,916000.0,-267000.0,65000.0
0,,0,,1539369532,464921951,,2295,370297999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-4.0,775.0,-1098.0,550000.0,-40000.0,-106000.0
0,,0,,1539369532,568130016,,2295,470328999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-57.0,473.0,-1554.0,436000.0,147000.0,-236000.0
0,,0,,1539369532,619555950,,2295,550559999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-67.0,317.0,-1393.0,329000.0,222000.0,-247000.0
0,,0,,1539369532,721779108,,2295,650579999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-109.0,122.0,-1519.0,273000.0,295000.0,-272000.0
0,,0,,1539369532,824672937,,2295,770250999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-145.0,93.0,-1455.0,-87000.0,291000.0,-212000.0
0,,0,,1539369532,926485061,,2295,850524999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-43.0,137.0,-1599.0,-351000.0,339000.0,-211000.0
0,,0,,1539369533,28739929,,2295,970299999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",22.0,-130.0,-1267.0,-368000.0,206000.0,-127000.0
0,,0,,1539369533,130976915,,2296,50482999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",8.0,-234.0,-1527.0,-554000.0,153000.0,-59000.0
0,,0,,1539369533,233232021,,2296,150552000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",59.0,-43.0,-1279.0,-401000.0,2000.0,32000.0
0,,0,,1539369533,335133075,,2296,270471999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",104.0,-322.0,-912.0,-366000.0,108000.0,177000.0
0,,0,,1539369533,437381029,,2296,350344999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",50.0,-163.0,-748.0,-200000.0,6000.0,206000.0
0,,0,,1539369533,540381908,,2296,470387999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",36.0,-265.0,-477.0,-221000.0,99000.0,355000.0
0,,0,,1539369533,642252922,,2296,550488999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",46.0,-132.0,-455.0,-139000.0,113000.0,340000.0
0,,0,,1539369533,745402097,,2296,650267999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",23.0,2.0,-818.0,-70000.0,63000.0,338000.0
0,,0,,1539369533,847199916,,2296,750641999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",39.0,120.0,-1207.0,54000.0,6000.0,322000.0
0,,0,,1539369533,951649904,,2296,850810999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",33.0,166.0,-1230.0,81000.0,40000.0,320000.0
0,,0,,1539369534,3086090,,2296,950546999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",38.0,172.0,-1493.0,215000.0,9000.0,346000.0
0,,0,,1539369534,105104923,,2297,50375999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",9.0,35.0,-1497.0,156000.0,173000.0,328000.0
0,,0,,1539369534,258388996,,2297,190078000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",2.0,148.0,-1694.0,6000.0,185000.0,257000.0
0,,0,,1539369534,309819936,,2297,250505999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",54.0,347.0,-1385.0,-136000.0,204000.0,164000.0
0,,0,,1539369534,411931991,,2297,350351000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-5.0,276.0,-1431.0,-149000.0,146000.0,102000.0
0,,0,,1539369534,565596103,,2297,470562999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-17.0,283.0,-1206.0,14000.0,65000.0,105000.0
0,,0,,1539369534,667601108,,2297,570183999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-73.0,251.0,-1481.0,-23000.0,110000.0,68000.0
0,,0,,1539369534,769426107,,2297,670262000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-46.0,317.0,-1717.0,-13000.0,200000.0,77000.0
0,,0,,1539369534,821814060,,2297,750872999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-82.0,242.0,-1743.0,-55000.0,132000.0,59000.0
0,,0,,1539369534,923877000,,2297,850366000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-22.0,292.0,-1407.0,-258000.0,159000.0,-11000.0
0,,0,,1539369535,26257038,,2297,970704999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",8.0,263.0,-1259.0,-323000.0,215000.0,-35000.0
0,,0,,1539369535,128488063,,2298,50374999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-31.0,184.0,-1363.0,-204000.0,137000.0,-38000.0
0,,0,,1539369535,230947017,,2298,150407000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-47.0,71.0,-1424.0,-200000.0,70000.0,-54000.0
0,,0,,1539369535,384289026,,2298,290359999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-31.0,-112.0,-1350.0,-227000.0,117000.0,-23000.0
0,,0,,1539369535,436295986,,2298,350478999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",19.0,17.0,-1150.0,-401000.0,122000.0,-52000.0
0,,0,,1539369535,539377927,,2298,470720999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-92.0,-125.0,-1410.0,-202000.0,22000.0,11000.0
0,,0,,1539369535,641781091,,2298,550378999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-65.0,-191.0,-1360.0,-218000.0,6000.0,25000.0
0,,0,,1539369535,744493007,,2298,670236999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-30.0,8.0,-1226.0,-223000.0,-76000.0,31000.0
0,,0,,1539369535,847835063,,2298,770381999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-23.0,44.0,-1249.0,-39000.0,-131000.0,84000.0
0,,0,,1539369535,949337005,,2298,870269000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-25.0,72.0,-1167.0,-148000.0,-112000.0,94000.0
0,,0,,1539369536,1279115,,2298,951866999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-76.0,-22.0,-1072.0,-63000.0,-110000.0,137000.0
0,,0,,1539369536,103966951,,2299,50490999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-95.0,113.0,-995.0,-21000.0,-63000.0,153000.0
0,,0,,1539369536,256572008,,2299,170286000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-22.0,-62.0,-740.0,16000.0,52000.0,195000.0
0,,0,,1539369536,308320045,,2299,250454999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",7.0,194.0,-406.0,-102000.0,91000.0,144000.0
0,,0,,1539369536,410586118,,2299,350447999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",17.0,119.0,-451.0,-105000.0,50000.0,99000.0
0,,0,,1539369536,564742088,,2299,470389000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-65.0,306.0,-907.0,-203000.0,19000.0,45000.0
0,,0,,1539369536,616250038,,2299,550370999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-76.0,155.0,-643.0,-52000.0,49000.0,15000.0
0,,0,,1539369536,718012094,,2299,650599000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-187.0,224.0,-790.0,-99000.0,-7000.0,30000.0
0,,0,,1539369536,820750951,,2299,750860000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-190.0,192.0,-1164.0,-150000.0,-8000.0,12000.0
0,,0,,1539369536,922897100,,2299,850239999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-178.0,223.0,-1266.0,-295000.0,29000.0,-3000.0
0,,0,,1539369537,24861097,,2299,970334999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",12.0,29.0,-1045.0,-382000.0,66000.0,45000.0
0,,0,,1539369537,127576112,,2300,70447000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-104.0,105.0,-890.0,-22000.0,-73000.0,95000.0
0,,0,,1539369537,229414939,,2300,150380000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-62.0,215.0,-1133.0,-76000.0,-57000.0,74000.0
0,,0,,1539369537,331475973,,2300,250423999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",48.0,216.0,-1263.0,-197000.0,82000.0,78000.0
0,,0,,1539369537,484558105,,2300,370696999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-69.0,-19.0,-1164.0,27000.0,33000.0,121000.0
0,,0,,1539369537,536670923,,2300,450452000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-14.0,-8.0,-1159.0,33000.0,43000.0,121000.0
0,,0,,1539369537,638480901,,2300,550299999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-62.0,128.0,-1068.0,118000.0,-52000.0,122000.0
0,,0,,1539369537,741360902,,2300,670451999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",9.0,368.0,-868.0,-140000.0,25000.0,30000.0
0,,0,,1539369537,843460083,,2300,770269000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-21.0,36.0,-845.0,-18000.0,17000.0,59000.0
0,,0,,1539369537,945513963,,2300,850360999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-40.0,-49.0,-698.0,50000.0,41000.0,61000.0
0,,0,,1539369538,48228025,,2300,950884999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-51.0,176.0,-866.0,112000.0,-92000.0,37000.0
0,,0,,1539369538,99658966,,2301,50379999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-12.0,342.0,-875.0,83000.0,-108000.0,-38000.0
0,,0,,1539369538,201956033,,2301,150427999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",14.0,144.0,-553.0,-33000.0,-7000.0,-61000.0
0,,0,,1539369538,354713916,,2301,270303999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-86.0,71.0,-886.0,-149000.0,-49000.0,-99000.0
0,,0,,1539369538,406131029,,2301,350214000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-133.0,67.0,-1080.0,-116000.0,-41000.0,-94000.0
0,,0,,1539369538,508970975,,2301,450390999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",23.0,-29.0,-1124.0,-418000.0,64000.0,-100000.0
0,,0,,1539369538,611552000,,2301,551316999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-46.0,-217.0,-1136.0,-159000.0,32000.0,-2000.0
0,,0,,1539369538,764424085,,2301,670176999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",31.0,168.0,-1018.0,-108000.0,1000.0,40000.0
0,,0,,1539369538,867026090,,2301,790467999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",-26.0,-70.0,-1132.0,-23000.0,32000.0,145000.0
0,,0,,1539369538,918951988,,2301,850684000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",22.0,185.0,-1008.0,-149000.0,37000.0,83000.0
0,,0,,1539369539,20826101,,2301,950467000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",48.0,169.0,-882.0,-195000.0,82000.0,84000.0
0,,0,,1539369539,122957944,,2302,50631999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",56.0,227.0,-1154.0,-94000.0,-27000.0,84000.0
0,,0,,1539369539,225075960,,2302,150452999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",57.0,249.0,-1272.0,198000.0,-160000.0,121000.0
0,,0,,1539369539,326872110,,2302,250555000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",54.0,103.0,-852.0,-72000.0,43000.0,162000.0
0,,0,,1539369539,428855895,,2302,370550000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",76.0,170.0,-650.0,0.0,130000.0,133000.0
0,,0,,1539369539,532438039,,2302,470308999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",45.0,360.0,-1009.0,194000.0,-74000.0,48000.0
0,,0,,1539369539,633969068,,2302,550304999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",68.0,246.0,-1003.0,71000.0,-29000.0,92000.0
0,,0,,1539369539,735923051,,2302,670458000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",79.0,329.0,-629.0,-88000.0,147000.0,-46000.0
0,,0,,1539369539,889266967,,2302,810348999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",59.0,351.0,-1206.0,97000.0,-30000.0,-123000.0
0,,0,,1539369539,940731048,,2302,850356999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",60.0,315.0,-869.0,-168000.0,163000.0,-136000.0
0,,0,,1539369540,42256116,,2302,950413999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",53.0,178.0,-1298.0,52000.0,-63000.0,-111000.0
0,,0,,1539369540,145276069,,2303,50503999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",61.0,101.0,-634.0,-320000.0,220000.0,-176000.0
0,,0,,1539369540,246874094,,2303,150510999,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",46.0,140.0,-1348.0,94000.0,-98000.0,-177000.0
0,,0,,1539369540,350578069,,2303,290293000,,,0.0,0.0,0.0,"(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)","(0.0, 0.0, 0.0)",61.0,53.0,-1366.0,74000.0,-145000.0,-131000.0
